time,Vbar,T,aleph,init_sens,n,λ,init_soc_h,t,seed
0,0.5978966388592755,1000,0.65,0.1,10,1.5,0.35,2,1
0,0.6293621531039295,1000,0.8,0.1,10,1.5,0.35,2,1
0,0.6604078454027399,1000,0.95,0.1,10,1.5,0.35,2,1
0,0.5804848776999226,1000,0.65,0.0,25,1.5,0.35,2,1
0,0.6211413962946142,1000,0.8,0.0,25,1.5,0.35,2,1
0,0.6468753008499154,1000,0.95,0.0,25,1.5,0.35,2,1
0,0.637397663240448,1000,0.65,0.1,25,1.5,0.35,2,1
0,0.6715862477852541,1000,0.8,0.1,25,1.5,0.35,2,1
0,0.7008664728089288,1000,0.95,0.1,25,1.5,0.35,2,1
0,0.5061510791873449,1000,0.65,0.0,5,3.0,0.35,2,1
0,0.5276066688726433,1000,0.8,0.0,5,3.0,0.35,2,1
0,0.562565769698556,1000,0.95,0.0,5,3.0,0.35,2,1
0,0.6058891877698334,1000,0.65,0.1,5,3.0,0.35,2,1
0,0.6427978249710897,1000,0.8,0.1,5,3.0,0.35,2,1
0,0.6828280571809385,1000,0.95,0.1,5,3.0,0.35,2,1
0,0.5116334417946137,1000,0.65,0.0,10,3.0,0.35,2,1
0,0.5316039856596566,1000,0.8,0.0,10,3.0,0.35,2,1
0,0.5623007084114374,1000,0.95,0.0,10,3.0,0.35,2,1
0,0.6895077218860023,1000,0.65,0.1,10,3.0,0.35,2,1
0,0.7219672747202549,1000,0.8,0.1,10,3.0,0.35,2,1
0,0.7650635811164467,1000,0.95,0.1,10,3.0,0.35,2,1
0,0.4990352709965976,1000,0.65,0.0,25,3.0,0.35,2,1
0,0.5101923162453759,1000,0.8,0.0,25,3.0,0.35,2,1
0,0.5328839388646238,1000,0.95,0.0,25,3.0,0.35,2,1
0,0.7931889511816425,1000,0.65,0.1,25,3.0,0.35,2,1
0,0.8263223312600385,1000,0.8,0.1,25,3.0,0.35,2,1
0,0.8700715566226512,1000,0.95,0.1,25,3.0,0.35,2,1
0,0.6784686474646535,1000,0.65,0.0,5,6.0,0.35,2,1
0,0.7386990930642527,1000,0.8,0.0,5,6.0,0.35,2,1
0,0.8511302957818183,1000,0.95,0.0,5,6.0,0.35,2,1
0,0.8064745286448602,1000,0.65,0.1,5,6.0,0.35,2,1
0,0.8537617590303701,1000,0.8,0.1,5,6.0,0.35,2,1
0,0.9229953439239831,1000,0.95,0.1,5,6.0,0.35,2,1
0,0.7085087467007355,1000,0.65,0.0,10,6.0,0.35,2,1
0,0.7585956398259742,1000,0.8,0.0,10,6.0,0.35,2,1
0,0.9004558986956346,1000,0.95,0.0,10,6.0,0.35,2,1
0,0.9108760875162698,1000,0.65,0.1,10,6.0,0.35,2,1
0,0.9499235802515942,1000,0.8,0.1,10,6.0,0.35,2,1
0,1.0374283356206402,1000,0.95,0.1,10,6.0,0.35,2,1
0,0.7252064421077916,1000,0.65,0.0,25,6.0,0.35,2,1
0,0.782541864624674,1000,0.8,0.0,25,6.0,0.35,2,1
0,0.9391847628944066,1000,0.95,0.0,25,6.0,0.35,2,1
0,1.0181063974291547,1000,0.65,0.1,25,6.0,0.35,2,1
0,1.0449087555600314,1000,0.8,0.1,25,6.0,0.35,2,1
0,1.1165547785920424,1000,0.95,0.1,25,6.0,0.35,2,1
0,0.5106611692652577,1000,0.65,0.0,5,1.5,0.4,2,1
0,0.557443177799346,1000,0.8,0.0,5,1.5,0.4,2,1
0,0.6019561554788462,1000,0.95,0.0,5,1.5,0.4,2,1
0,0.5204875306916854,1000,0.65,0.1,5,1.5,0.4,2,1
0,0.5623610210813423,1000,0.8,0.1,5,1.5,0.4,2,1
0,0.6086825230435724,1000,0.95,0.1,5,1.5,0.4,2,1
0,0.5514995203656123,1000,0.65,0.0,10,1.5,0.4,2,1
0,0.6026793248107497,1000,0.8,0.0,10,1.5,0.4,2,1
0,0.6397229330868567,1000,0.95,0.0,10,1.5,0.4,2,1
0,0.5833272693518973,1000,0.65,0.1,10,1.5,0.4,2,1
0,0.6114401006248203,1000,0.8,0.1,10,1.5,0.4,2,1
0,0.6569133862586672,1000,0.95,0.1,10,1.5,0.4,2,1
0,0.5509736782365787,1000,0.65,0.0,25,1.5,0.4,2,1
0,0.6018505651280188,1000,0.8,0.0,25,1.5,0.4,2,1
0,0.6418495924002373,1000,0.95,0.0,25,1.5,0.4,2,1
0,0.634520238805776,1000,0.65,0.1,25,1.5,0.4,2,1
0,0.6696846349691361,1000,0.8,0.1,25,1.5,0.4,2,1
0,0.7070475019024187,1000,0.95,0.1,25,1.5,0.4,2,1
0,0.5274043307081887,1000,0.65,0.0,5,3.0,0.4,2,1
0,0.5598492289552987,1000,0.8,0.0,5,3.0,0.4,2,1
0,0.6088549074769823,1000,0.95,0.0,5,3.0,0.4,2,1
0,0.6196564243166746,1000,0.65,0.1,5,3.0,0.4,2,1
0,0.6697225275768581,1000,0.8,0.1,5,3.0,0.4,2,1
0,0.7172519210826779,1000,0.95,0.1,5,3.0,0.4,2,1
0,0.5358860077307668,1000,0.65,0.0,10,3.0,0.4,2,1
0,0.5695744381358719,1000,0.8,0.0,10,3.0,0.4,2,1
0,0.6140343188886841,1000,0.95,0.0,10,3.0,0.4,2,1
0,0.7091916437686255,1000,0.65,0.1,10,3.0,0.4,2,1
0,0.7445119344984511,1000,0.8,0.1,10,3.0,0.4,2,1
0,0.7986033040584969,1000,0.95,0.1,10,3.0,0.4,2,1
0,0.5229360880473006,1000,0.65,0.0,25,3.0,0.4,2,1
0,0.5443005429075373,1000,0.8,0.0,25,3.0,0.4,2,1
0,0.5815527017643679,1000,0.95,0.0,25,3.0,0.4,2,1
0,0.8049350089653489,1000,0.65,0.1,25,3.0,0.4,2,1
0,0.842618000595889,1000,0.8,0.1,25,3.0,0.4,2,1
0,0.8935473573799146,1000,0.95,0.1,25,3.0,0.4,2,1
0,0.7000429652960497,1000,0.65,0.0,5,6.0,0.4,2,1
0,0.7631140290640179,1000,0.8,0.0,5,6.0,0.4,2,1
0,0.8847063695110405,1000,0.95,0.0,5,6.0,0.4,2,1
0,0.8242597795413164,1000,0.65,0.1,5,6.0,0.4,2,1
0,0.8743173007990236,1000,0.8,0.1,5,6.0,0.4,2,1
0,0.9403098705739672,1000,0.95,0.1,5,6.0,0.4,2,1
0,0.7393827760504653,1000,0.65,0.0,10,6.0,0.4,2,1
0,0.8120252822765033,1000,0.8,0.0,10,6.0,0.4,2,1
0,0.9409175109379113,1000,0.95,0.0,10,6.0,0.4,2,1
0,0.932586107820026,1000,0.65,0.1,10,6.0,0.4,2,1
0,0.9744099196970578,1000,0.8,0.1,10,6.0,0.4,2,1
0,1.0557641193754002,1000,0.95,0.1,10,6.0,0.4,2,1
0,0.7603782728045593,1000,0.65,0.0,25,6.0,0.4,2,1
0,0.8339615110197939,1000,0.8,0.0,25,6.0,0.4,2,1
0,0.9863438095992951,1000,0.95,0.0,25,6.0,0.4,2,1
0,1.0315957395697257,1000,0.65,0.1,25,6.0,0.4,2,1
0,1.0607362921625552,1000,0.8,0.1,25,6.0,0.4,2,1
0,1.135329141690598,1000,0.95,0.1,25,6.0,0.4,2,1
0,0.4749211992858737,1000,0.65,0.0,5,1.5,0.45,2,1
0,0.5272973292307713,1000,0.8,0.0,5,1.5,0.45,2,1
0,0.5796110309360554,1000,0.95,0.0,5,1.5,0.45,2,1
0,0.499044452858578,1000,0.65,0.1,5,1.5,0.45,2,1
0,0.5371990974157346,1000,0.8,0.1,5,1.5,0.45,2,1
0,0.5932405238680865,1000,0.95,0.1,5,1.5,0.45,2,1
0,0.5147751470559421,1000,0.65,0.0,10,1.5,0.45,2,1
0,0.5739130770458961,1000,0.8,0.0,10,1.5,0.45,2,1
0,0.6275488021304543,1000,0.95,0.0,10,1.5,0.45,2,1
0,0.5581931952302832,1000,0.65,0.1,10,1.5,0.45,2,1
0,0.5987640945819493,1000,0.8,0.1,10,1.5,0.45,2,1
0,0.6478667087275142,1000,0.95,0.1,10,1.5,0.45,2,1
0,0.5182028270313093,1000,0.65,0.0,25,1.5,0.45,2,1
0,0.5795868644391724,1000,0.8,0.0,25,1.5,0.45,2,1
0,0.6320202252715736,1000,0.95,0.0,25,1.5,0.45,2,1
0,0.6285171987272274,1000,0.65,0.1,25,1.5,0.45,2,1
0,0.668172907419887,1000,0.8,0.1,25,1.5,0.45,2,1
0,0.7082705029116855,1000,0.95,0.1,25,1.5,0.45,2,1
0,0.5525110845204844,1000,0.65,0.0,5,3.0,0.45,2,1
0,0.5931843119676524,1000,0.8,0.0,5,3.0,0.45,2,1
0,0.653736128807532,1000,0.95,0.0,5,3.0,0.45,2,1
0,0.6416727909331019,1000,0.65,0.1,5,3.0,0.45,2,1
0,0.6909203681726127,1000,0.8,0.1,5,3.0,0.45,2,1
0,0.747409749330563,1000,0.95,0.1,5,3.0,0.45,2,1
0,0.5645265429929069,1000,0.65,0.0,10,3.0,0.45,2,1
0,0.6052341742740425,1000,0.8,0.0,10,3.0,0.45,2,1
0,0.6652786674948433,1000,0.95,0.0,10,3.0,0.45,2,1
0,0.7148428643887281,1000,0.65,0.1,10,3.0,0.45,2,1
0,0.7643608159477047,1000,0.8,0.1,10,3.0,0.45,2,1
0,0.8290485506472578,1000,0.95,0.1,10,3.0,0.45,2,1
0,0.5510568227954865,1000,0.65,0.0,25,3.0,0.45,2,1
0,0.5845589440350291,1000,0.8,0.0,25,3.0,0.45,2,1
0,0.6409849464716505,1000,0.95,0.0,25,3.0,0.45,2,1
0,0.8177014742206246,1000,0.65,0.1,25,3.0,0.45,2,1
0,0.8512335987845427,1000,0.8,0.1,25,3.0,0.45,2,1
0,0.9113423920981804,1000,0.95,0.1,25,3.0,0.45,2,1
0,0.7324949438452566,1000,0.65,0.0,5,6.0,0.45,2,1
0,0.7963472572156293,1000,0.8,0.0,5,6.0,0.45,2,1
0,0.9299793944946668,1000,0.95,0.0,5,6.0,0.45,2,1
0,0.8401696781344132,1000,0.65,0.1,5,6.0,0.45,2,1
0,0.8919237955176694,1000,0.8,0.1,5,6.0,0.45,2,1
0,0.9726516718710889,1000,0.95,0.1,5,6.0,0.45,2,1
0,0.7770391563281043,1000,0.65,0.0,10,6.0,0.45,2,1
0,0.8480014720643556,1000,0.8,0.0,10,6.0,0.45,2,1
0,0.9913555609071153,1000,0.95,0.0,10,6.0,0.45,2,1
0,0.9408646020157324,1000,0.65,0.1,10,6.0,0.45,2,1
0,0.9907182243284034,1000,0.8,0.1,10,6.0,0.45,2,1
0,1.082240949513555,1000,0.95,0.1,10,6.0,0.45,2,1
0,0.8030516213266349,1000,0.65,0.0,25,6.0,0.45,2,1
0,0.8794616241250003,1000,0.8,0.0,25,6.0,0.45,2,1
0,1.0310586869170908,1000,0.95,0.0,25,6.0,0.45,2,1
0,1.0359729702430842,1000,0.65,0.1,25,6.0,0.45,2,1
0,1.0747033924758205,1000,0.8,0.1,25,6.0,0.45,2,1
0,1.1520145389945808,1000,0.95,0.1,25,6.0,0.45,2,1
0,0.4412617051488549,1000,0.65,0.0,5,1.5,0.5,2,1
0,0.49361397688023284,1000,0.8,0.0,5,1.5,0.5,2,1
0,0.5547209837566867,1000,0.95,0.0,5,1.5,0.5,2,1
0,0.4728796939770724,1000,0.65,0.1,5,1.5,0.5,2,1
0,0.5072691980588927,1000,0.8,0.1,5,1.5,0.5,2,1
0,0.5684523414186542,1000,0.95,0.1,5,1.5,0.5,2,1
0,0.4785484015966088,1000,0.65,0.0,10,1.5,0.5,2,1
0,0.5444037057003044,1000,0.8,0.0,10,1.5,0.5,2,1
0,0.6062490065999689,1000,0.95,0.0,10,1.5,0.5,2,1
0,0.544541176472914,1000,0.65,0.1,10,1.5,0.5,2,1
0,0.5857401718462859,1000,0.8,0.1,10,1.5,0.5,2,1
0,0.6388945760967017,1000,0.95,0.1,10,1.5,0.5,2,1
0,0.4823864472787232,1000,0.65,0.0,25,1.5,0.5,2,1
0,0.551631005364081,1000,0.8,0.0,25,1.5,0.5,2,1
0,0.6181133576312515,1000,0.95,0.0,25,1.5,0.5,2,1
0,0.629882137876896,1000,0.65,0.1,25,1.5,0.5,2,1
0,0.6683624364355437,1000,0.8,0.1,25,1.5,0.5,2,1
0,0.7140023879849053,1000,0.95,0.1,25,1.5,0.5,2,1
0,0.5717297698630277,1000,0.65,0.0,5,3.0,0.5,2,1
0,0.6289427084809165,1000,0.8,0.0,5,3.0,0.5,2,1
0,0.6972426106740646,1000,0.95,0.0,5,3.0,0.5,2,1
0,0.6541230956434746,1000,0.65,0.1,5,3.0,0.5,2,1
0,0.7070468482352517,1000,0.8,0.1,5,3.0,0.5,2,1
0,0.7723980829831334,1000,0.95,0.1,5,3.0,0.5,2,1
0,0.5856667745998343,1000,0.65,0.0,10,3.0,0.5,2,1
0,0.6414005177412905,1000,0.8,0.0,10,3.0,0.5,2,1
0,0.7130297440834291,1000,0.95,0.0,10,3.0,0.5,2,1
0,0.721503822561535,1000,0.65,0.1,10,3.0,0.5,2,1
0,0.7847627481249754,1000,0.8,0.1,10,3.0,0.5,2,1
0,0.8501409531912709,1000,0.95,0.1,10,3.0,0.5,2,1
0,0.5757212853792593,1000,0.65,0.0,25,3.0,0.5,2,1
0,0.6295947379572683,1000,0.8,0.0,25,3.0,0.5,2,1
0,0.7026469244560861,1000,0.95,0.0,25,3.0,0.5,2,1
0,0.8157196870954788,1000,0.65,0.1,25,3.0,0.5,2,1
0,0.867448871787197,1000,0.8,0.1,25,3.0,0.5,2,1
0,0.9325028225722786,1000,0.95,0.1,25,3.0,0.5,2,1
0,0.7790287571641041,1000,0.65,0.0,5,6.0,0.5,2,1
0,0.8410156152569807,1000,0.8,0.0,5,6.0,0.5,2,1
0,0.9501960636839936,1000,0.95,0.0,5,6.0,0.5,2,1
0,0.859803150771744,1000,0.65,0.1,5,6.0,0.5,2,1
0,0.9210827786062308,1000,0.8,0.1,5,6.0,0.5,2,1
0,0.9892033156041995,1000,0.95,0.1,5,6.0,0.5,2,1
0,0.8174951642059121,1000,0.65,0.0,10,6.0,0.5,2,1
0,0.8897356382702096,1000,0.8,0.0,10,6.0,0.5,2,1
0,1.0298198773350546,1000,0.95,0.0,10,6.0,0.5,2,1
0,0.9593131203776105,1000,0.65,0.1,10,6.0,0.5,2,1
0,1.0163854933345535,1000,0.8,0.1,10,6.0,0.5,2,1
0,1.095204668399853,1000,0.95,0.1,10,6.0,0.5,2,1
0,0.8358251997577408,1000,0.65,0.0,25,6.0,0.5,2,1
0,0.9145068953079795,1000,0.8,0.0,25,6.0,0.5,2,1
0,1.0664850080851542,1000,0.95,0.0,25,6.0,0.5,2,1
0,1.0411796774255644,1000,0.65,0.1,25,6.0,0.5,2,1
0,1.0881470935643711,1000,0.8,0.1,25,6.0,0.5,2,1
0,1.171667272249412,1000,0.95,0.1,25,6.0,0.5,2,1
0,0.41139656409251896,1000,0.65,0.0,5,1.5,0.55,2,1
0,0.46016279397665755,1000,0.8,0.0,5,1.5,0.55,2,1
0,0.5218584268477525,1000,0.95,0.0,5,1.5,0.55,2,1
0,0.42774933601486653,1000,0.65,0.1,5,1.5,0.55,2,1
0,0.47554605867367106,1000,0.8,0.1,5,1.5,0.55,2,1
0,0.5362795292655211,1000,0.95,0.1,5,1.5,0.55,2,1
0,0.44568309018509067,1000,0.65,0.0,10,1.5,0.55,2,1
0,0.5097802371949943,1000,0.8,0.0,10,1.5,0.55,2,1
0,0.5822658623402075,1000,0.95,0.0,10,1.5,0.55,2,1
0,0.5188492285910854,1000,0.65,0.1,10,1.5,0.55,2,1
0,0.5632535738527711,1000,0.8,0.1,10,1.5,0.55,2,1
0,0.6260626248375971,1000,0.95,0.1,10,1.5,0.55,2,1
0,0.4427769811058797,1000,0.65,0.0,25,1.5,0.55,2,1
0,0.5186341490720194,1000,0.8,0.0,25,1.5,0.55,2,1
0,0.5986467272359998,1000,0.95,0.0,25,1.5,0.55,2,1
0,0.6301551615517051,1000,0.65,0.1,25,1.5,0.55,2,1
0,0.6660783925481033,1000,0.8,0.1,25,1.5,0.55,2,1
0,0.71498148569139,1000,0.95,0.1,25,1.5,0.55,2,1
0,0.585815181894493,1000,0.65,0.0,5,3.0,0.55,2,1
0,0.6538518117669071,1000,0.8,0.0,5,3.0,0.55,2,1
0,0.7393164917324543,1000,0.95,0.0,5,3.0,0.55,2,1
0,0.6346239744345663,1000,0.65,0.1,5,3.0,0.55,2,1
0,0.6982681298663271,1000,0.8,0.1,5,3.0,0.55,2,1
0,0.7813912001486935,1000,0.95,0.1,5,3.0,0.55,2,1
0,0.6087680336563054,1000,0.65,0.0,10,3.0,0.55,2,1
0,0.6732673813002078,1000,0.8,0.0,10,3.0,0.55,2,1
0,0.7588476807828995,1000,0.95,0.0,10,3.0,0.55,2,1
0,0.7182585886571627,1000,0.65,0.1,10,3.0,0.55,2,1
0,0.7877793240595382,1000,0.8,0.1,10,3.0,0.55,2,1
0,0.8651548847881998,1000,0.95,0.1,10,3.0,0.55,2,1
0,0.6057936969892589,1000,0.65,0.0,25,3.0,0.55,2,1
0,0.6706954389853098,1000,0.8,0.0,25,3.0,0.55,2,1
0,0.759814650364842,1000,0.95,0.0,25,3.0,0.55,2,1
0,0.8182652185908813,1000,0.65,0.1,25,3.0,0.55,2,1
0,0.8773143584115778,1000,0.8,0.1,25,3.0,0.55,2,1
0,0.9485722955070683,1000,0.95,0.1,25,3.0,0.55,2,1
0,0.7902930485753399,1000,0.65,0.0,5,6.0,0.55,2,1
0,0.8764333548221088,1000,0.8,0.0,5,6.0,0.55,2,1
0,0.9714066728298569,1000,0.95,0.0,5,6.0,0.55,2,1
0,0.8181909756909826,1000,0.65,0.1,5,6.0,0.55,2,1
0,0.8901868113376232,1000,0.8,0.1,5,6.0,0.55,2,1
0,0.9805372675125593,1000,0.95,0.1,5,6.0,0.55,2,1
0,0.8347125861149322,1000,0.65,0.0,10,6.0,0.55,2,1
0,0.9299484213652395,1000,0.8,0.0,10,6.0,0.55,2,1
0,1.0582917745545206,1000,0.95,0.0,10,6.0,0.55,2,1
0,0.9412992915464943,1000,0.65,0.1,10,6.0,0.55,2,1
0,1.0156411248022874,1000,0.8,0.1,10,6.0,0.55,2,1
0,1.1042337945368355,1000,0.95,0.1,10,6.0,0.55,2,1
0,0.8620791725383414,1000,0.65,0.0,25,6.0,0.55,2,1
0,0.9482256957667736,1000,0.8,0.0,25,6.0,0.55,2,1
0,1.1020101765481427,1000,0.95,0.0,25,6.0,0.55,2,1
0,1.0433527454225178,1000,0.65,0.1,25,6.0,0.55,2,1
0,1.0949345890045776,1000,0.8,0.1,25,6.0,0.55,2,1
0,1.1869048766221812,1000,0.95,0.1,25,6.0,0.55,2,1
0,0.38252250997047293,1000,0.65,0.0,5,1.5,0.6,2,1
0,0.43207897415094615,1000,0.8,0.0,5,1.5,0.6,2,1
0,0.49676721499304766,1000,0.95,0.0,5,1.5,0.6,2,1
0,0.42739694365544606,1000,0.65,0.1,5,1.5,0.6,2,1
0,0.47057994108819284,1000,0.8,0.1,5,1.5,0.6,2,1
0,0.535322485861287,1000,0.95,0.1,5,1.5,0.6,2,1
0,0.4083506211673287,1000,0.65,0.0,10,1.5,0.6,2,1
0,0.4714215721675607,1000,0.8,0.0,10,1.5,0.6,2,1
0,0.5541410363400981,1000,0.95,0.0,10,1.5,0.6,2,1
0,0.5102897949351078,1000,0.65,0.1,10,1.5,0.6,2,1
0,0.5556056442433266,1000,0.8,0.1,10,1.5,0.6,2,1
0,0.6226456374842377,1000,0.95,0.1,10,1.5,0.6,2,1
0,0.403044065818539,1000,0.65,0.0,25,1.5,0.6,2,1
0,0.48237015843456094,1000,0.8,0.0,25,1.5,0.6,2,1
0,0.5720160688004712,1000,0.95,0.0,25,1.5,0.6,2,1
0,0.6348529973689897,1000,0.65,0.1,25,1.5,0.6,2,1
0,0.6700787512836494,1000,0.8,0.1,25,1.5,0.6,2,1
0,0.7187769282136607,1000,0.95,0.1,25,1.5,0.6,2,1
0,0.6081312236912625,1000,0.65,0.0,5,3.0,0.6,2,1
0,0.676707124882783,1000,0.8,0.0,5,3.0,0.6,2,1
0,0.7736509840694517,1000,0.95,0.0,5,3.0,0.6,2,1
0,0.6523130472951473,1000,0.65,0.1,5,3.0,0.6,2,1
0,0.7238844680262587,1000,0.8,0.1,5,3.0,0.6,2,1
0,0.8103951222213766,1000,0.95,0.1,5,3.0,0.6,2,1
0,0.6232825409836461,1000,0.65,0.0,10,3.0,0.6,2,1
0,0.7011741190550012,1000,0.8,0.0,10,3.0,0.6,2,1
0,0.7985318328528617,1000,0.95,0.0,10,3.0,0.6,2,1
0,0.7301716987562162,1000,0.65,0.1,10,3.0,0.6,2,1
0,0.8036168544875644,1000,0.8,0.1,10,3.0,0.6,2,1
0,0.8888350306163642,1000,0.95,0.1,10,3.0,0.6,2,1
0,0.625524190126663,1000,0.65,0.0,25,3.0,0.6,2,1
0,0.7104044545564382,1000,0.8,0.0,25,3.0,0.6,2,1
0,0.8105046267511179,1000,0.95,0.0,25,3.0,0.6,2,1
0,0.8271238439262556,1000,0.65,0.1,25,3.0,0.6,2,1
0,0.8867166028968185,1000,0.8,0.1,25,3.0,0.6,2,1
0,0.9666350333560053,1000,0.95,0.1,25,3.0,0.6,2,1
0,0.8132023506896636,1000,0.65,0.0,5,6.0,0.6,2,1
0,0.8931266982856956,1000,0.8,0.0,5,6.0,0.6,2,1
0,0.9974900731605824,1000,0.95,0.0,5,6.0,0.6,2,1
0,0.8400544517445075,1000,0.65,0.1,5,6.0,0.6,2,1
0,0.9091349049078766,1000,0.8,0.1,5,6.0,0.6,2,1
0,1.0050901783923087,1000,0.95,0.1,5,6.0,0.6,2,1
0,0.8568948881757813,1000,0.65,0.0,10,6.0,0.6,2,1
0,0.9516543751511943,1000,0.8,0.0,10,6.0,0.6,2,1
0,1.090412972385409,1000,0.95,0.0,10,6.0,0.6,2,1
0,0.9583888954625586,1000,0.65,0.1,10,6.0,0.6,2,1
0,1.0245922655880266,1000,0.8,0.1,10,6.0,0.6,2,1
0,1.1337840853940802,1000,0.95,0.1,10,6.0,0.6,2,1
0,0.8795078140707394,1000,0.65,0.0,25,6.0,0.6,2,1
0,0.9787737413911735,1000,0.8,0.0,25,6.0,0.6,2,1
0,1.1339098059272332,1000,0.95,0.0,25,6.0,0.6,2,1
0,1.056202997207571,1000,0.65,0.1,25,6.0,0.6,2,1
0,1.108400200388347,1000,0.8,0.1,25,6.0,0.6,2,1
0,1.1963450635951633,1000,0.95,0.1,25,6.0,0.6,2,1
0,0.3581092698346801,1000,0.65,0.0,5,1.5,0.65,2,1
0,0.40732837392143684,1000,0.8,0.0,5,1.5,0.65,2,1
0,0.474426565154148,1000,0.95,0.0,5,1.5,0.65,2,1
0,0.4366293377921791,1000,0.65,0.1,5,1.5,0.65,2,1
0,0.47608085742065065,1000,0.8,0.1,5,1.5,0.65,2,1
0,0.538780367795461,1000,0.95,0.1,5,1.5,0.65,2,1
0,0.37491469235179,1000,0.65,0.0,10,1.5,0.65,2,1
0,0.4392017902708705,1000,0.8,0.0,10,1.5,0.65,2,1
0,0.525228789131059,1000,0.95,0.0,10,1.5,0.65,2,1
0,0.5112853927514994,1000,0.65,0.1,10,1.5,0.65,2,1
0,0.5609890212097819,1000,0.8,0.1,10,1.5,0.65,2,1
0,0.6251016694769551,1000,0.95,0.1,10,1.5,0.65,2,1
0,0.3640837236745739,1000,0.65,0.0,25,1.5,0.65,2,1
0,0.4413135926470402,1000,0.8,0.0,25,1.5,0.65,2,1
0,0.5437083659441664,1000,0.95,0.0,25,1.5,0.65,2,1
0,0.6354645141171513,1000,0.65,0.1,25,1.5,0.65,2,1
0,0.6734813584101772,1000,0.8,0.1,25,1.5,0.65,2,1
0,0.719596428473328,1000,0.95,0.1,25,1.5,0.65,2,1
0,0.6212633936773011,1000,0.65,0.0,5,3.0,0.65,2,1
0,0.694810162777146,1000,0.8,0.0,5,3.0,0.65,2,1
0,0.7961304088279635,1000,0.95,0.0,5,3.0,0.65,2,1
0,0.6677879133051803,1000,0.65,0.1,5,3.0,0.65,2,1
0,0.7400630861688154,1000,0.8,0.1,5,3.0,0.65,2,1
0,0.8322801407164221,1000,0.95,0.1,5,3.0,0.65,2,1
0,0.6447998907610613,1000,0.65,0.0,10,3.0,0.65,2,1
0,0.7289903434777113,1000,0.8,0.0,10,3.0,0.65,2,1
0,0.8349444797848912,1000,0.95,0.0,10,3.0,0.65,2,1
0,0.7529215845117715,1000,0.65,0.1,10,3.0,0.65,2,1
0,0.8204846089134543,1000,0.8,0.1,10,3.0,0.65,2,1
0,0.9089147932609768,1000,0.95,0.1,10,3.0,0.65,2,1
0,0.6472449238742043,1000,0.65,0.0,25,3.0,0.65,2,1
0,0.7434029393802414,1000,0.8,0.0,25,3.0,0.65,2,1
0,0.8559588734685577,1000,0.95,0.0,25,3.0,0.65,2,1
0,0.827161402380488,1000,0.65,0.1,25,3.0,0.65,2,1
0,0.8934076194817842,1000,0.8,0.1,25,3.0,0.65,2,1
0,0.9710191917679136,1000,0.95,0.1,25,3.0,0.65,2,1
0,0.8268422940511609,1000,0.65,0.0,5,6.0,0.65,2,1
0,0.9165269295327556,1000,0.8,0.0,5,6.0,0.65,2,1
0,1.0151249504132283,1000,0.95,0.0,5,6.0,0.65,2,1
0,0.8449425917598834,1000,0.65,0.1,5,6.0,0.65,2,1
0,0.9281713574228209,1000,0.8,0.1,5,6.0,0.65,2,1
0,1.019709117688245,1000,0.95,0.1,5,6.0,0.65,2,1
0,0.8928161291886639,1000,0.65,0.0,10,6.0,0.65,2,1
0,0.9791407120280617,1000,0.8,0.0,10,6.0,0.65,2,1
0,1.1126781728009765,1000,0.95,0.0,10,6.0,0.65,2,1
0,0.9766479362491312,1000,0.65,0.1,10,6.0,0.65,2,1
0,1.0448885089471944,1000,0.8,0.1,10,6.0,0.65,2,1
0,1.1479983404298602,1000,0.95,0.1,10,6.0,0.65,2,1
0,0.9084195874173944,1000,0.65,0.0,25,6.0,0.65,2,1
0,1.014652443625963,1000,0.8,0.0,25,6.0,0.65,2,1
0,1.155033291672513,1000,0.95,0.0,25,6.0,0.65,2,1
0,1.0504022301552387,1000,0.65,0.1,25,6.0,0.65,2,1
0,1.118942475621061,1000,0.8,0.1,25,6.0,0.65,2,1
0,1.2090944309390712,1000,0.95,0.1,25,6.0,0.65,2,1
0,0.3386902029239803,1000,0.65,0.0,5,1.5,0.7,2,1
0,0.3869956997589121,1000,0.8,0.0,5,1.5,0.7,2,1
0,0.4579233465385598,1000,0.95,0.0,5,1.5,0.7,2,1
0,0.40704946687380444,1000,0.65,0.1,5,1.5,0.7,2,1
0,0.453219838024246,1000,0.8,0.1,5,1.5,0.7,2,1
0,0.5239666310504022,1000,0.95,0.1,5,1.5,0.7,2,1
0,0.3475013492904601,1000,0.65,0.0,10,1.5,0.7,2,1
0,0.4102160853421279,1000,0.8,0.0,10,1.5,0.7,2,1
0,0.49764014767539905,1000,0.95,0.0,10,1.5,0.7,2,1
0,0.5230383699597709,1000,0.65,0.1,10,1.5,0.7,2,1
0,0.5662718491486861,1000,0.8,0.1,10,1.5,0.7,2,1
0,0.6362120092615625,1000,0.95,0.1,10,1.5,0.7,2,1
0,0.32821939908418835,1000,0.65,0.0,25,1.5,0.7,2,1
0,0.40512500668492424,1000,0.8,0.0,25,1.5,0.7,2,1
0,0.5086671513535057,1000,0.95,0.0,25,1.5,0.7,2,1
0,0.6406167829945126,1000,0.65,0.1,25,1.5,0.7,2,1
0,0.6807542573861325,1000,0.8,0.1,25,1.5,0.7,2,1
0,0.7349205252874353,1000,0.95,0.1,25,1.5,0.7,2,1
0,0.617440883630551,1000,0.65,0.0,5,3.0,0.7,2,1
0,0.7041835405650867,1000,0.8,0.0,5,3.0,0.7,2,1
